insertions,bins,balls,alpha,perc,observed,lower bound,upper bound
4.55,8120,30084,1.624,1.25048,6.21931034483,3.72206563896,12.992
4.56,8121,29866,1.6242,1.250634,6.1580262336,3.69464787313,12.9936
4.57,8125,29866,1.625,1.25125,5.84848484848,3.69276386074,13.0
4.58,8126,30084,1.6252,1.251404,6.16378796903,3.7192383498,13.0016
4.59,8128,29866,1.6256,1.251712,5.85741935484,3.69136637895,13.0048
4.6,8131,30084,1.618069,1.252174,5.88324873096,3.71689961393,12.944552
4.61,8134,27032,1.602398,1.252636,5.74581339713,3.33855859769,11.216786
4.62,8139,23544,1.603383,1.2460809,5.96339950372,2.90595739696,9.620298
4.63,8140,28558,1.60358,1.24542,5.94062708472,3.52436474458,12.82864
4.64,8144,26160,1.604368,1.246032,5.96134347275,3.22679191562,11.230576
4.65,8148,27032,1.605156,1.246644,6.01758499414,3.33267455338,11.236092
4.66,8153,28122,1.606141,1.247409,5.87216248507,3.46489508229,11.242987
4.67,8156,9374,1.606732,1.247868,6.47285714286,1.1545363383,4.820196
4.68,8159,29648,1.607323,1.248327,6.0741599073,3.65017349982,12.858584
4.69,8162,8720,1.607914,1.248786,6.1250755287,1.07317510699,4.823742
4.7,8162,30084,1.607914,1.248786,5.57369758577,3.70245411912,12.863312
4.71,8163,29648,1.608111,1.248939,6.2002661344,3.64834426231,12.864888
4.72,8164,19402,1.608308,1.2478674,5.71729696218,2.38721943297,8.04154
4.73,8167,29866,1.55173,1.241384,5.95425219941,3.67332743354,12.41384
4.74,8172,27904,1.55268,1.242144,6.10739856802,3.42989507762,10.86876
4.75,8175,30084,1.55325,1.2426,6.23076923077,3.69648334852,12.426
4.76,8176,30084,1.55344,1.242752,5.97175480769,3.69602797709,12.42752
4.77,8177,17440,1.55363,1.242904,5.72627314815,2.142362464,7.76815
4.78,8177,22672,1.55363,1.242904,5.96813559322,2.7850712032,9.32178
4.79,8179,30084,1.55401,1.243208,5.74534534535,3.69467455898,12.43208
4.8,8184,26814,1.546776,1.243968,6.14741275572,3.29103697005,10.827432
4.81,8185,7630,1.546965,1.24412,5.957134109,0.936363081102,3.09393
4.82,8185,30084,1.546965,1.24412,5.90438247012,3.69194586263,12.37572
4.83,8187,30084,1.547343,1.244424,6.03556609366,3.6910548569,12.378744
4.84,8187,15478,1.547343,1.244424,5.74955170353,1.8990209771,6.189372
4.85,8189,30084,1.547721,1.244728,5.91125670042,3.69016300271,12.381768
4.86,8190,30084,1.54791,1.24488,5.84235136941,3.68970628251,12.38328
4.87,8193,29212,1.548477,1.245336,5.86237513873,3.58144822247,12.387816
4.88,8194,30084,1.548666,1.245488,5.71238938053,3.68789699968,12.389328
4.89,8198,30084,1.549422,1.246096,6.21713954835,3.68606952582,12.395376
4.9,8201,30084,1.549989,1.246552,5.70650813517,3.68470534177,12.399912
4.91,8201,28340,1.549989,1.246552,6.07942708333,3.471099235,10.849923
4.92,8203,30084,1.550367,1.2460357,5.92685781159,3.68380599566,12.402936
4.93,8204,30084,1.550556,1.238804,6.18818609514,3.68336583164,12.404448
4.94,8209,29430,1.535083,1.239559,5.5404109589,3.60106679152,12.280664
4.95,8209,25070,1.535083,1.239559,5.9948420374,3.067575415,10.745581
4.96,8212,30084,1.535644,1.240012,6.07335423197,3.67975764754,12.285152
4.97,8214,30084,1.536018,1.240314,5.7829736211,3.67887199013,12.288144
4.98,8214,29212,1.536018,1.240314,5.90867579909,3.5722380194,12.288144
4.99,8217,25942,1.520145,1.240767,6.03908598918,3.17118326974,10.641015
5.0,8218,30084,1.52033,1.240918,6.08317698562,3.67707535548,12.16264
